                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    630,                0.36572,                0.27857,                0.82158,                0.99756,                0.98878,                 0.9947,                0.95219,                0.34511,                0.25537,                0.80777,              0.0058486,              0.0058486,              0.0058486
                    631,                0.37417,                0.28462,                0.82635,                0.99518,                0.99244,                0.99483,                0.95202,                0.33931,                0.24925,                0.80588,               0.005842,               0.005842,               0.005842
                    632,                0.36636,                0.28262,                0.82364,                0.99803,                0.98878,                0.99481,                0.95186,                0.33598,                0.25035,                0.80233,              0.0058354,              0.0058354,              0.0058354
                    633,                0.37365,                0.28736,                0.82213,                0.99817,                0.98958,                 0.9948,                0.95317,                0.33369,                0.25251,                0.80178,              0.0058288,              0.0058288,              0.0058288
                    634,                0.37394,                0.27759,                0.82187,                0.99598,                0.99209,                0.99489,                 0.9516,                0.33919,                0.25209,                0.80641,              0.0058222,              0.0058222,              0.0058222
                    635,                0.36361,                0.28012,                0.82122,                0.99548,                0.99279,                0.99489,                0.95142,                 0.3444,                0.25451,                0.80624,              0.0058156,              0.0058156,              0.0058156
                    636,                0.36675,                0.28197,                0.82466,                0.99438,                0.99313,                0.99492,                0.95509,                0.33513,                0.25436,                0.80419,               0.005809,               0.005809,               0.005809
                    637,                0.36541,                0.27786,                0.82414,                 0.9957,                0.99359,                0.99497,                0.95382,                0.32765,                0.24972,                0.80166,              0.0058024,              0.0058024,              0.0058024
                    638,                0.37349,                0.28405,                0.82977,                0.99581,                0.99359,                0.99498,                0.95199,                0.33915,                0.24883,                0.80539,              0.0057958,              0.0057958,              0.0057958
                    639,                0.37042,                0.28364,                0.82525,                0.99518,                0.99299,                0.99496,                0.95325,                0.34238,                0.24772,                0.80919,              0.0057892,              0.0057892,              0.0057892
                    640,                 0.3728,                0.28263,                0.82453,                0.99647,                0.99119,                0.99495,                0.95472,                0.33074,                 0.2472,                0.80675,              0.0057826,              0.0057826,              0.0057826
                    641,                0.36288,                0.27659,                  0.817,                0.99439,                0.99406,                0.99497,                0.95455,                0.32995,                0.24754,                 0.8032,               0.005776,               0.005776,               0.005776
                    642,                0.36312,                0.27514,                0.81668,                0.99751,                0.99119,                0.99498,                0.95312,                0.32555,                0.24923,                0.80098,              0.0057694,              0.0057694,              0.0057694
                    643,                0.36316,                 0.2794,                0.81787,                0.99438,                0.99242,                0.99495,                0.94965,                0.33433,                0.25043,                0.80635,              0.0057628,              0.0057628,              0.0057628
                    644,                0.37535,                0.28257,                0.82663,                  0.992,                0.99395,                0.99484,                0.95221,                0.33069,                 0.2466,                0.80336,              0.0057562,              0.0057562,              0.0057562
                    645,                0.37692,                0.28823,                0.82753,                 0.9928,                0.99408,                0.99493,                0.95324,                 0.3348,                0.24734,                0.80532,              0.0057496,              0.0057496,              0.0057496
                    646,                0.37438,                0.28967,                0.82863,                0.99501,                0.99279,                0.99498,                0.95334,                0.34045,                0.24409,                0.80972,               0.005743,               0.005743,               0.005743
                    647,                0.37452,                0.28228,                0.82247,                0.99533,                0.99199,                0.99496,                0.95255,                0.34003,                0.24624,                0.80974,              0.0057364,              0.0057364,              0.0057364
                    648,                 0.3715,                0.28018,                0.81935,                0.99518,                0.99284,                0.99496,                0.95157,                0.34327,                0.24495,                0.81162,              0.0057298,              0.0057298,              0.0057298
                    649,                0.36992,                0.28643,                0.82441,                0.99867,                0.98878,                0.99495,                0.95186,                0.34713,                0.24788,                 0.8113,              0.0057232,              0.0057232,              0.0057232
                    650,                0.36846,                0.28372,                0.82477,                0.99826,                0.98878,                0.99494,                0.95134,                0.33796,                0.24632,                0.80515,              0.0057166,              0.0057166,              0.0057166
                    651,                0.38302,                0.28735,                0.82855,                0.99792,                0.98878,                0.99493,                0.95096,                0.34048,                0.24687,                0.80634,                0.00571,                0.00571,                0.00571
                    652,                0.36561,                0.28185,                0.82601,                0.99789,                0.98878,                0.99496,                0.95417,                0.33401,                0.24331,                0.80405,              0.0057034,              0.0057034,              0.0057034
                    653,                0.36605,                0.27935,                0.81955,                0.99412,                0.99199,                0.99494,                0.95743,                0.33505,                0.24342,                  0.807,              0.0056968,              0.0056968,              0.0056968
                    654,                0.36026,                0.27785,                0.81996,                0.99334,                0.99279,                0.99494,                0.95449,                  0.333,                0.24477,                0.80695,              0.0056902,              0.0056902,              0.0056902
                    655,                0.34681,                0.27289,                0.82541,                0.99706,                0.98798,                0.99488,                0.95448,                0.33033,                0.24387,                0.80607,              0.0056836,              0.0056836,              0.0056836
                    656,                0.36327,                0.27534,                0.82634,                0.99677,                0.98762,                0.99491,                  0.956,                0.32425,                0.24206,                 0.7995,               0.005677,               0.005677,               0.005677
                    657,                0.35865,                0.27195,                0.82366,                 0.9918,                0.99359,                0.99492,                 0.9565,                0.32255,                0.24179,                0.79741,              0.0056704,              0.0056704,              0.0056704
                    658,                0.37012,                0.28257,                0.82191,                0.99409,                0.99439,                0.99494,                0.95565,                0.32114,                0.24137,                 0.7965,              0.0056638,              0.0056638,              0.0056638
                    659,                 0.3646,                   0.28,                0.82521,                0.99838,                0.98783,                0.99494,                0.95406,                0.32934,                0.24397,                0.79952,              0.0056572,              0.0056572,              0.0056572
                    660,                0.35833,                0.27825,                0.82424,                0.99597,                0.98904,                0.99483,                 0.9546,                0.32965,                0.24398,                0.80397,              0.0056506,              0.0056506,              0.0056506
                    661,                0.35864,                0.27684,                0.82198,                0.99469,                0.99279,                0.99474,                0.95299,                0.33961,                0.24724,                 0.8127,               0.005644,               0.005644,               0.005644
                    662,                0.35874,                 0.2788,                0.81957,                0.99598,                0.99318,                0.99482,                0.95089,                0.34312,                0.24752,                0.81951,              0.0056374,              0.0056374,              0.0056374
                    663,                0.36383,                0.27503,                0.82255,                0.99644,                0.99199,                0.99496,                 0.9504,                0.35127,                0.24867,                0.82894,              0.0056308,              0.0056308,              0.0056308
                    664,                0.36042,                0.27645,                0.82263,                0.99359,                0.99345,                0.99495,                0.95011,                0.36011,                0.25533,                0.83773,              0.0056242,              0.0056242,              0.0056242
                    665,                0.37158,                0.27863,                0.82353,                0.99406,                0.99279,                0.99493,                0.94932,                0.36113,                0.25965,                0.83774,              0.0056176,              0.0056176,              0.0056176
                    666,                0.37034,                0.27741,                0.82324,                0.99596,                0.98833,                0.99493,                 0.9527,                0.34818,                0.25344,                0.82721,               0.005611,               0.005611,               0.005611
                    667,                0.37032,                0.27953,                0.82564,                0.99278,                0.99119,                0.99494,                0.95558,                0.33442,                 0.2491,                0.81537,              0.0056044,              0.0056044,              0.0056044
                    668,                0.36398,                0.27782,                0.81607,                0.99612,                0.99119,                0.99497,                0.95397,                0.32724,                 0.2493,                0.80972,              0.0055978,              0.0055978,              0.0055978
                    669,                0.35185,                0.27136,                0.81578,                0.99758,                0.99246,                0.99498,                0.95102,                0.33626,                0.25023,                0.81071,              0.0055912,              0.0055912,              0.0055912
                    670,                0.36408,                 0.2792,                0.82601,                0.99678,                0.99349,                 0.9949,                0.95179,                0.32915,                0.24991,                0.80719,              0.0055846,              0.0055846,              0.0055846
                    671,                0.37188,                0.28232,                0.81994,                0.99787,                0.99359,                0.99487,                 0.9504,                0.33514,                0.25147,                0.81202,               0.005578,               0.005578,               0.005578
                    672,                0.37455,                0.28218,                0.83034,                0.99519,                0.99397,                0.99489,                0.95183,                0.33199,                0.25237,                0.81284,              0.0055714,              0.0055714,              0.0055714
                    673,                0.36741,                0.27966,                0.82128,                0.99439,                0.99394,                0.99494,                0.95242,                0.33624,                0.25203,                0.81383,              0.0055648,              0.0055648,              0.0055648
                    674,                0.36751,                0.27565,                0.82389,                0.99519,                0.99417,                0.99492,                0.95431,                0.32874,                0.24821,                0.80846,              0.0055582,              0.0055582,              0.0055582
                    675,                 0.3577,                0.27338,                0.81771,                0.99501,                0.99359,                0.99487,                0.95196,                0.32891,                0.24557,                0.80562,              0.0055516,              0.0055516,              0.0055516
                    676,                0.34903,                0.27124,                0.82047,                 0.9959,                0.99359,                 0.9949,                 0.9538,                0.33076,                0.24235,                0.80556,               0.005545,               0.005545,               0.005545
                    677,                0.35215,                0.27513,                 0.8227,                0.99599,                0.99424,                 0.9949,                0.95258,                0.33169,                0.24539,                0.80739,              0.0055384,              0.0055384,              0.0055384
                    678,                0.36708,                0.27991,                0.82855,                0.99429,                0.99439,                 0.9949,                 0.9552,                0.33471,                 0.2492,                0.81044,              0.0055318,              0.0055318,              0.0055318
                    679,                0.37384,                0.28039,                0.82592,                0.99359,                0.99406,                 0.9948,                 0.9539,                0.33971,                0.25351,                0.81168,              0.0055252,              0.0055252,              0.0055252
                    680,                0.34801,                 0.2705,                0.81984,                0.99007,                0.99439,                0.99481,                0.95199,                0.33303,                0.24518,                0.80607,              0.0055186,              0.0055186,              0.0055186
                    681,                0.36483,                0.27824,                0.82647,                 0.9906,                0.99279,                0.99485,                 0.9529,                0.33354,                0.24129,                0.80616,               0.005512,               0.005512,               0.005512
                    682,                0.36535,                0.27626,                0.81874,                0.99444,                0.99119,                0.99485,                0.95425,                0.32651,                0.23685,                0.80212,              0.0055054,              0.0055054,              0.0055054
                    683,                 0.3696,                0.28073,                0.82655,                0.99518,                0.99233,                0.99489,                0.95307,                0.33355,                0.24372,                0.80375,              0.0054988,              0.0054988,              0.0054988
                    684,                  0.361,                0.27645,                0.82665,                0.99678,                0.99179,                0.99492,                0.95422,                0.32854,                0.24401,                 0.8041,              0.0054922,              0.0054922,              0.0054922
                    685,                0.35381,                0.27145,                0.81232,                0.99575,                0.99359,                0.99492,                0.95286,                0.32717,                0.24272,                 0.8046,              0.0054856,              0.0054856,              0.0054856
                    686,                0.35627,                0.27329,                0.82095,                0.99598,                0.99326,                0.99494,                0.95445,                0.32436,                0.24135,                0.80292,               0.005479,               0.005479,               0.005479
                    687,                 0.3529,                0.26988,                 0.8261,                0.99678,                0.99207,                0.99494,                0.95624,                0.31968,                0.23634,                0.79947,              0.0054724,              0.0054724,              0.0054724
                    688,                0.36598,                0.27979,                0.82638,                0.99758,                 0.9921,                0.99494,                0.95214,                0.31891,                0.23546,                0.79963,              0.0054658,              0.0054658,              0.0054658
                    689,                0.35913,                0.27639,                0.82454,                0.99758,                0.99166,                0.99496,                0.95366,                 0.3179,                0.23686,                0.80047,              0.0054592,              0.0054592,              0.0054592
                    690,                0.35542,                0.27012,                0.82071,                0.99609,                0.99199,                0.99494,                0.95473,                0.31808,                0.23834,                0.80221,              0.0054526,              0.0054526,              0.0054526
                    691,                0.35153,                0.26593,                0.81599,                0.99518,                0.99259,                0.99492,                0.95444,                0.32493,                0.24184,                0.80735,               0.005446,               0.005446,               0.005446
                    692,                0.35289,                0.27415,                0.81575,                0.99751,                0.99359,                0.99494,                0.95526,                0.33187,                 0.2452,                0.81272,              0.0054394,              0.0054394,              0.0054394
                    693,                0.35356,                0.27186,                0.82157,                0.99839,                0.99303,                0.99494,                0.95486,                0.33327,                0.24557,                0.81372,              0.0054328,              0.0054328,              0.0054328
                    694,                0.36653,                0.27542,                0.82136,                0.99555,                0.99359,                0.99488,                0.95477,                0.32725,                0.24294,                 0.8081,              0.0054262,              0.0054262,              0.0054262
                    695,                0.35751,                0.27322,                0.81695,                0.99633,                0.99359,                0.99489,                0.95617,                0.32252,                0.24537,                0.80479,              0.0054196,              0.0054196,              0.0054196
                    696,                0.35593,                0.26754,                0.82079,                0.99417,                0.99439,                0.99497,                0.95855,                0.31642,                0.23891,                0.80377,               0.005413,               0.005413,               0.005413
                    697,                0.34572,                0.27161,                0.82006,                0.99458,                0.99279,                0.99497,                0.95756,                0.32626,                0.24071,                0.81014,              0.0054064,              0.0054064,              0.0054064
                    698,                0.34957,                0.27181,                0.82195,                0.99553,                0.99199,                0.99498,                0.95633,                0.32667,                0.23636,                0.80999,              0.0053998,              0.0053998,              0.0053998
                    699,                0.36554,                0.27717,                0.82465,                0.99801,                0.99199,                0.99498,                0.95754,                0.32553,                0.23575,                0.80525,              0.0053932,              0.0053932,              0.0053932
                    700,                0.35303,                0.27246,                 0.8233,                0.99678,                0.99342,                0.99498,                0.95621,                0.32368,                0.23737,                 0.8026,              0.0053866,              0.0053866,              0.0053866
                    701,                0.36427,                0.27715,                0.82515,                0.99661,                0.99439,                0.99498,                0.95687,                 0.3198,                0.23817,                0.80408,                0.00538,                0.00538,                0.00538
                    702,                0.34709,                0.26732,                0.81854,                0.99816,                0.99439,                0.99498,                0.95469,                0.32275,                0.24052,                0.80579,              0.0053734,              0.0053734,              0.0053734
                    703,                0.35868,                0.27303,                0.82099,                0.99818,                0.99359,                0.99498,                0.95752,                0.32002,                0.23672,                 0.8049,              0.0053668,              0.0053668,              0.0053668
                    704,                0.35475,                0.26869,                0.81601,                0.99759,                0.99351,                0.99498,                 0.9554,                0.31433,                0.23492,                0.80267,              0.0053602,              0.0053602,              0.0053602
                    705,                0.35217,                0.26993,                0.82246,                0.99706,                0.99359,                0.99498,                0.95694,                0.31716,                0.23631,                0.80483,              0.0053536,              0.0053536,              0.0053536
                    706,                0.34574,                0.26803,                0.81911,                0.99679,                0.99397,                0.99497,                 0.9552,                0.32071,                0.24084,                0.80731,               0.005347,               0.005347,               0.005347
                    707,                0.35946,                0.27667,                0.82007,                0.99439,                0.99399,                0.99495,                0.95535,                0.32182,                0.24109,                0.80572,              0.0053404,              0.0053404,              0.0053404
                    708,                0.35232,                0.27291,                0.82376,                0.99351,                0.99439,                0.99494,                0.95698,                0.31803,                0.23841,                0.80353,              0.0053338,              0.0053338,              0.0053338
                    709,                 0.3517,                0.27055,                0.82362,                0.99518,                0.99365,                0.99495,                0.95444,                0.32543,                0.23867,                0.80415,              0.0053272,              0.0053272,              0.0053272
                    710,                0.35959,                0.27769,                0.82189,                0.99519,                0.99378,                0.99494,                0.95382,                  0.331,                0.23956,                 0.8036,              0.0053206,              0.0053206,              0.0053206
                    711,                0.36093,                 0.2791,                0.81917,                0.99359,                0.99369,                0.99494,                0.95488,                 0.3261,                0.24049,                0.80363,               0.005314,               0.005314,               0.005314
                    712,                0.35213,                0.27267,                0.82336,                0.99574,                0.99279,                0.99496,                0.95683,                0.32365,                 0.2391,                0.80807,              0.0053074,              0.0053074,              0.0053074
                    713,                0.37467,                0.28179,                0.82939,                0.99518,                0.99325,                0.99498,                0.95493,                0.32279,                0.23919,                0.80928,              0.0053008,              0.0053008,              0.0053008
                    714,                0.35448,                0.27196,                 0.8238,                0.99359,                0.99389,                0.99496,                0.95726,                 0.3274,                 0.2431,                0.80949,              0.0052942,              0.0052942,              0.0052942
                    715,                0.35318,                 0.2692,                0.82427,                0.99482,                0.99439,                0.99495,                0.95811,                0.32689,                0.24124,                0.80627,              0.0052876,              0.0052876,              0.0052876
                    716,                0.35534,                0.27738,                0.81994,                0.99598,                0.99302,                0.99498,                0.95902,                0.32203,                0.23834,                0.80129,               0.005281,               0.005281,               0.005281
                    717,                0.34141,                0.26596,                 0.8164,                0.99569,                0.99119,                0.99497,                0.95735,                0.32523,                0.23919,                0.80177,              0.0052744,              0.0052744,              0.0052744
                    718,                0.34809,                0.27227,                0.82123,                0.99357,                0.99279,                0.99497,                0.95706,                0.31898,                0.24073,                0.80149,              0.0052678,              0.0052678,              0.0052678
                    719,                0.34889,                0.26965,                0.81731,                      1,                 0.9871,                0.99495,                0.95749,                0.32083,                 0.2405,                0.80342,              0.0052612,              0.0052612,              0.0052612
                    720,                0.35315,                0.27071,                0.82341,                0.99694,                0.98958,                0.99497,                0.95826,                0.32216,                0.23705,                0.80266,              0.0052546,              0.0052546,              0.0052546
                    721,                0.34699,                0.26857,                0.82025,                0.99359,                  0.993,                0.99495,                0.95827,                 0.3171,                0.23446,                0.80066,               0.005248,               0.005248,               0.005248
                    722,                0.34289,                0.26487,                0.82042,                0.99919,                0.98853,                0.99494,                0.96004,                0.31974,                0.23694,                0.80499,              0.0052414,              0.0052414,              0.0052414
                    723,                0.35462,                0.26914,                0.81394,                0.99897,                0.98958,                0.99494,                0.95729,                0.32514,                0.23957,                0.80833,              0.0052348,              0.0052348,              0.0052348
                    724,                0.34702,                0.26723,                0.82469,                0.99732,                0.99439,                0.99499,                0.95932,                0.31847,                 0.2335,                 0.8044,              0.0052282,              0.0052282,              0.0052282
                    725,                0.35084,                0.27127,                0.82193,                0.99598,                0.99367,                0.99498,                0.95939,                0.32118,                0.23561,                0.80768,              0.0052216,              0.0052216,              0.0052216
                    726,                0.34111,                0.26051,                0.81146,                0.99471,                0.99359,                0.99494,                0.95947,                0.32537,                0.23783,                0.81158,               0.005215,               0.005215,               0.005215
                    727,                0.34621,                 0.2667,                0.81569,                0.99512,                0.99359,                0.99493,                0.95867,                0.32671,                0.24092,                0.81329,              0.0052084,              0.0052084,              0.0052084
                    728,                0.34352,                0.26554,                0.81897,                0.99513,                0.99359,                0.99494,                0.95258,                0.33013,                0.24376,                0.81263,              0.0052018,              0.0052018,              0.0052018
                    729,                0.33895,                0.26286,                0.81782,                0.99563,                0.99359,                0.99492,                0.95314,                0.32301,                0.23741,                 0.8037,              0.0051952,              0.0051952,              0.0051952
                    730,                0.34475,                0.26567,                0.81775,                0.99511,                0.99359,                0.99493,                0.95298,                  0.319,                0.23247,                0.80087,              0.0051886,              0.0051886,              0.0051886
                    731,                0.35441,                0.26855,                0.81888,                0.99457,                0.99439,                0.99494,                0.95715,                0.31048,                0.22573,                0.79835,               0.005182,               0.005182,               0.005182
                    732,                0.34916,                0.26625,                0.81806,                0.99348,                0.99439,                0.99494,                0.95815,                0.30646,                0.22532,                0.79725,              0.0051754,              0.0051754,              0.0051754
                    733,                  0.342,                 0.2678,                0.81872,                0.99226,                0.99359,                0.99494,                  0.957,                0.30994,                0.22877,                0.79957,              0.0051688,              0.0051688,              0.0051688
                    734,                 0.3379,                 0.2636,                0.81516,                0.99271,                0.99439,                0.99493,                0.95736,                0.31599,                0.23319,                0.80278,              0.0051622,              0.0051622,              0.0051622
                    735,                0.34063,                0.26425,                0.81906,                0.99397,                0.99439,                0.99495,                0.95878,                0.31683,                0.23227,                0.80179,              0.0051556,              0.0051556,              0.0051556
                    736,                0.34183,                0.26258,                0.82089,                0.99435,                0.99439,                0.99495,                0.95978,                0.31644,                0.22793,                0.80132,               0.005149,               0.005149,               0.005149
                    737,                0.35408,                0.26824,                0.81831,                0.99503,                0.99439,                0.99497,                0.95935,                0.31332,                0.22842,                0.80138,              0.0051424,              0.0051424,              0.0051424
                    738,                0.33788,                0.26265,                0.81719,                0.99546,                0.99359,                0.99496,                0.95782,                0.31893,                0.23292,                0.80438,              0.0051358,              0.0051358,              0.0051358
                    739,                0.33925,                0.25839,                0.81882,                0.99599,                0.99404,                0.99496,                0.95795,                0.31999,                  0.235,                0.80236,              0.0051292,              0.0051292,              0.0051292
                    740,                0.35643,                0.27267,                0.81768,                0.99678,                 0.9934,                0.99497,                0.95674,                0.32068,                0.23577,                0.80144,              0.0051226,              0.0051226,              0.0051226
                    741,                0.33967,                0.26637,                0.81731,                 0.9958,                0.99439,                0.99497,                0.95636,                 0.3208,                0.23547,                0.80139,               0.005116,               0.005116,               0.005116
                    742,                0.34616,                0.26975,                0.82047,                0.99702,                0.99359,                0.99498,                0.95753,                0.32032,                0.23413,                0.80079,              0.0051094,              0.0051094,              0.0051094
                    743,                0.33938,                0.26505,                0.82045,                0.99744,                0.99439,                0.99498,                0.95796,                 0.3148,                0.23761,                 0.7987,              0.0051028,              0.0051028,              0.0051028
                    744,                0.34446,                0.26905,                0.81888,                0.99739,                0.99439,                0.99498,                0.95769,                0.31152,                0.23531,                0.79787,              0.0050962,              0.0050962,              0.0050962
                    745,                0.34169,                0.26641,                0.82148,                0.99679,                0.99375,                0.99498,                0.95774,                0.31228,                0.23109,                0.79931,              0.0050896,              0.0050896,              0.0050896
                    746,                0.34774,                0.26741,                0.82118,                0.99708,                0.99279,                0.99498,                 0.9596,                0.31139,                0.23007,                0.79975,               0.005083,               0.005083,               0.005083
                    747,                0.34508,                0.26962,                 0.8182,                0.99679,                0.99414,                0.99498,                0.96004,                0.31497,                0.23101,                0.80371,              0.0050764,              0.0050764,              0.0050764
                    748,                0.34905,                0.27012,                  0.821,                0.99678,                0.99334,                0.99498,                 0.9612,                0.31389,                0.23029,                 0.8026,              0.0050698,              0.0050698,              0.0050698
                    749,                0.34187,                0.26344,                 0.8145,                0.99463,                0.99439,                0.99495,                0.96027,                0.30934,                0.23109,                0.79985,              0.0050632,              0.0050632,              0.0050632
                    750,                0.33734,                0.26124,                0.82214,                0.99358,                0.99439,                0.99494,                0.95852,                0.30863,                0.23333,                0.79945,              0.0050566,              0.0050566,              0.0050566
                    751,                0.33941,                0.26564,                0.82023,                0.99427,                0.99439,                0.99495,                0.95904,                0.31069,                0.23276,                0.80001,                0.00505,                0.00505,                0.00505
                    752,                0.34892,                0.26721,                0.81671,                0.99519,                0.99416,                0.99495,                0.95576,                0.32682,                0.23699,                0.80517,              0.0050434,              0.0050434,              0.0050434
                    753,                0.33421,                 0.2608,                 0.8169,                0.99519,                0.99412,                0.99497,                0.95729,                0.31809,                0.23351,                0.80106,              0.0050368,              0.0050368,              0.0050368
                    754,                0.34477,                0.26521,                0.81931,                0.99679,                0.99385,                0.99496,                0.95934,                0.31281,                0.22998,                0.79826,              0.0050302,              0.0050302,              0.0050302
                    755,                 0.3355,                0.26237,                0.81311,                  0.996,                0.99359,                0.99496,                0.95713,                0.31023,                0.22998,                 0.7989,              0.0050236,              0.0050236,              0.0050236
                    756,                0.34355,                0.26859,                0.82434,                0.99646,                0.99439,                0.99496,                0.95735,                0.30883,                0.23274,                0.80074,               0.005017,               0.005017,               0.005017
                    757,                0.34221,                0.26611,                0.81089,                0.99636,                0.99439,                0.99494,                0.95579,                0.30845,                0.22878,                0.80315,              0.0050104,              0.0050104,              0.0050104
                    758,                0.33585,                0.26365,                0.81637,                0.99597,                0.99439,                0.99492,                0.95576,                0.31095,                0.22915,                0.80579,              0.0050038,              0.0050038,              0.0050038
                    759,                0.33145,                0.26003,                0.81412,                0.99549,                0.99359,                0.99491,                0.95672,                0.31337,                0.22951,                0.80573,              0.0049972,              0.0049972,              0.0049972
                    760,                0.32926,                 0.2624,                0.81011,                0.99359,                0.99384,                0.99492,                0.95832,                0.31312,                0.23139,                0.80406,              0.0049906,              0.0049906,              0.0049906
                    761,                0.33397,                 0.2616,                0.82129,                 0.9928,                 0.9939,                0.99489,                 0.9581,                0.31644,                0.23259,                0.80521,               0.004984,               0.004984,               0.004984
                    762,                0.33753,                0.26192,                0.81776,                0.99359,                0.99399,                0.99494,                0.95946,                0.30932,                0.22923,                 0.8023,              0.0049774,              0.0049774,              0.0049774
                    763,                0.33651,                0.26287,                0.81749,                0.99395,                0.99359,                0.99496,                0.95911,                0.30722,                0.23084,                0.80174,              0.0049708,              0.0049708,              0.0049708
